10_year_close,Yield_STDEV,SMA_7,SMA_30,S&P500_close,VIX_close,5_year_close,1_year_close,CIP_close
2.1089999675750732,0.07788887381835366,2.112899994850159,1.9715399980545043,2040.239990234375,16.8700008392334,1.6100000143051147,0.24,
2.0959999561309814,0.07698709263965947,2.1208999872207643,1.9693199968338013,2065.949951171875,15.420000076293945,1.5770000219345093,0.24,
2.111999988555908,0.07671995877359152,2.1318999767303466,1.9677599954605103,2053.39990234375,16.0,1.5820000171661377,0.25,
2.0980000495910645,0.07059026662177754,2.133299970626831,1.9663199949264527,2081.18994140625,15.609999656677246,1.569000005722046,0.24,
2.058000087738037,0.061246763945607456,2.126899981498718,1.965019998550415,2074.280029296875,15.65999984741211,1.555999994277954,0.26,
1.9509999752044678,0.07042287558987859,2.1096999883651733,1.9632599973678588,2099.5,13.970000267028809,1.4210000038146973,0.21,
1.9769999980926514,0.07340736399773819,2.0961999893188477,1.9635399961471558,2089.27001953125,14.069999694824219,1.4769999980926514,0.22,
1.9299999475479126,0.08641062493814494,2.0651999831199648,1.9630599951744079,2108.10009765625,13.020000457763672,1.4160000085830688,0.24,
1.9149999618530273,0.09738244451034746,2.0371999859809877,1.96103999376297,2104.419921875,13.40999984741211,1.3960000276565552,0.22,
1.878000020980835,0.10927063112554103,2.0123999953269958,1.959179995059967,2091.5,13.619999885559082,1.3700000047683716,0.22,
1.9199999570846558,0.11378263904133146,1.993499994277954,1.9593399953842163,2061.050048828125,15.4399995803833,1.4079999923706055,0.24,
2.006999969482422,0.09884464016633583,1.9845999956130982,1.961679995059967,2056.14990234375,15.800000190734863,1.4730000495910645,0.26,
1.9479999542236328,0.08790770458631844,1.9681999921798705,1.9638999938964843,2061.02001953125,15.069999694824219,1.4170000553131104,0.26,
1.9630000591278076,0.08179095137873214,1.954699993133545,1.9676599955558778,2086.239990234375,14.510000228881836,1.4190000295639038,0.25,
1.934000015258789,0.07661310406683772,1.94229998588562,1.9700399947166443,2067.889892578125,15.289999961853027,1.375,0.27,
1.8680000305175781,0.07537675946443048,1.9339999914169312,1.9712599945068359,2059.68994140625,15.109999656677246,1.3259999752044678,0.26,236.222
1.9040000438690186,0.06465246754986542,1.9266999959945679,1.9722799944877625,2066.9599609375,14.670000076293945,1.3459999561309814,0.24,
1.9040000438690186,0.050593680256696034,1.9241000056266784,1.9724399948120117,2080.6201171875,14.739999771118164,1.3049999475479126,0.21,
1.8930000066757202,0.038775475369270986,1.9219000101089478,1.973959994316101,2076.330078125,14.779999732971191,1.3279999494552612,0.22,
1.8949999809265137,0.03910733718979235,1.9236000061035157,1.975299994945526,2081.89990234375,13.979999542236328,1.3359999656677246,0.22,
1.9579999446868896,0.037419863339142816,1.927400004863739,1.9779599928855895,2091.179931640625,13.09000015258789,1.3930000066757202,0.22,
1.9509999752044678,0.03815121705328834,1.9218000054359436,1.9824999928474427,2102.06005859375,12.579999923706055,1.402999997138977,0.23,
1.9390000104904175,0.03824787504009477,1.920900011062622,1.9862599921226503,2092.429931640625,13.9399995803833,1.3799999952316284,0.22,
1.9040000438690186,0.03632846108517294,1.9150000095367432,1.990839993953705,2095.840087890625,13.670000076293945,1.3420000076293945,0.22,
1.899999976158142,0.037041393599519766,1.9116000056266784,1.9953799939155579,2106.6298828125,12.84000015258789,1.3240000009536743,0.2,
1.878000020980835,0.030965140694470844,1.912600004673004,1.9973399949073791,2104.989990234375,12.600000381469727,1.2899999618530273,0.2,
1.850000023841858,0.034329759782049434,1.907200002670288,1.9983999943733215,2081.179931640625,13.890000343322754,1.2920000553131104,0.21,
1.8949999809265137,0.030904748352145555,1.9062999963760376,1.9999999928474426,2100.39990234375,13.300000190734863,1.3229999542236328,0.22,
1.9160000085830688,0.029975523460421965,1.9085999965667724,1.9995599937438966,2097.2900390625,13.25,1.340999960899353,0.21,
1.972000002861023,0.03310961218669631,1.9162999987602234,2.0000399947166443,2107.9599609375,12.710000038146973,1.3880000114440918,0.22,
1.9470000267028809,0.03434599965794369,1.9152000069618225,1.9991599941253662,2112.929931640625,12.479999542236328,1.3569999933242798,0.21,
1.9170000553131104,0.034217861743669024,1.9118000149726868,1.9977399945259093,2117.68994140625,12.289999961853027,1.3220000267028809,0.22,
1.9240000247955322,0.033658261632048235,1.9103000164031982,1.9964999961853027,2108.919921875,13.119999885559082,1.3420000076293945,0.22,
1.9730000495910645,0.03600823648870181,1.9172000169754029,1.9955399990081788,2114.760009765625,12.40999984741211,1.3799999952316284,0.25,
2.0350000858306885,0.046184604624661146,1.9307000279426574,1.9933400011062623,2106.85009765625,13.390000343322754,1.4220000505447388,0.24,
2.0460000038146973,0.055717309965993764,1.9475000262260438,1.9929400014877319,2085.510009765625,14.550000190734863,1.4420000314712524,0.23,
2.117000102996826,0.07392811211897353,1.9742000341415404,1.9930200052261353,2108.2900390625,12.699999809265137,1.5069999694824219,0.23,237.001
2.134999990463257,0.08779576105231118,1.998200035095215,1.9930600070953368,2114.489990234375,12.850000381469727,1.4989999532699585,0.24,
2.1760001182556152,0.10200198751996199,2.0242000460624694,1.9954000091552735,2089.4599609375,14.3100004196167,1.5449999570846558,0.23,
2.240000009536743,0.11764954416395873,2.0510000467300413,2.000440008640289,2080.14990234375,15.149999618530273,1.5779999494552612,0.24,
2.184000015258789,0.11652103139862771,2.074700045585632,2.004740009307861,2088.0,15.130000114440918,1.5579999685287476,0.24,
2.1500000953674316,0.11298634490829136,2.0980000495910645,2.0074200105667113,2116.10009765625,12.859999656677246,1.4950000047683716,0.22,
2.2739999294281006,0.12005949994752214,2.133000040054321,2.0128600072860716,2105.330078125,13.850000381469727,1.593000054359436,0.23,
2.259999990463257,0.12509423426272806,2.1617000341415404,2.0163800048828127,2099.1201171875,13.859999656677246,1.5740000009536743,0.23,
2.2820000648498535,0.12593745967923606,2.186400032043457,2.0195800065994263,2098.47998046875,13.760000228881836,1.562000036239624,0.22,
2.239000082015991,0.11442538204312375,2.2057000398635864,2.021900010108948,2121.10009765625,12.739999771118164,1.5130000114440918,0.21,
2.1410000324249268,0.09521945411273475,2.2081000328063967,2.022480010986328,2122.72998046875,12.380000114440918,1.4600000381469727,0.21,
2.2279999256134033,0.07963420429100916,2.2174000263214113,2.022240009307861,2129.199951171875,12.729999542236328,1.531000018119812,0.21,
2.26200008392334,0.07064583237768479,2.2260000228881838,2.023580012321472,2127.830078125,12.850000381469727,1.5839999914169312,0.21,
2.250999927520752,0.05730947762338,2.2271000146865845,2.026080012321472,2125.85009765625,12.880000114440918,1.5529999732971191,0.21,
2.184999942779541,0.05140513254709948,2.2272000074386598,2.0276000118255615,2130.820068359375,12.109999656677246,1.5099999904632568,0.2,
2.2149999141693115,0.04601795575382923,2.233699989318848,2.029980010986328,2126.06005859375,12.130000114440918,1.562000036239624,0.2,
2.13700008392334,0.04993290380197164,2.2200000047683717,2.0304800128936766,2104.199951171875,14.0600004196167,1.5240000486373901,0.22,
2.134999990463257,0.054044380475582646,2.2075000047683715,2.0312200117111208,2123.47998046875,13.270000457763672,1.531999945640564,0.23,
2.130000114440918,0.05785205052181506,2.192300009727478,2.032660012245178,2120.7900390625,13.3100004196167,1.5069999694824219,0.26,
2.0950000286102295,0.06355941876386284,2.1779000043869017,2.0355400133132933,2107.389892578125,13.84000015258789,1.4670000076293945,0.26,
2.191999912261963,0.06014304058687633,2.1829999923706054,2.0398400115966795,2111.72998046875,13.970000267028809,1.555999994277954,0.25,237.657
2.2660000324249268,0.060649044845153724,2.186800003051758,2.04656001329422,2109.60009765625,14.239999771118164,1.6080000400543213,0.25,
2.365999937057495,0.07266887702109397,2.197199988365173,2.0555800127983095,2114.070068359375,13.65999984741211,1.684999942779541,0.26,
2.306999921798706,0.07738000513676895,2.202799987792969,2.0641600108146667,2095.840087890625,14.710000038146973,1.6410000324249268,0.26,
2.4019999504089355,0.0903818510868,2.224499988555908,2.0738000106811523,2092.830078125,14.210000038146973,1.7400000095367432,0.28,
2.38100004196167,0.09937937079768434,2.241100001335144,2.0812800121307373,2079.280029296875,15.289999961853027,1.7070000171661377,0.27,
2.4170000553131104,0.11035518245944245,2.269099998474121,2.090660014152527,2080.14990234375,14.470000267028809,1.7350000143051147,0.26,
2.4779999256134033,0.1262783220417521,2.303399991989136,2.100960011482239,2105.199951171875,13.220000267028809,1.7890000343322754,0.27,
2.382999897003174,0.12774301702637197,2.3286999702453612,2.1099400091171265,2108.860107421875,12.850000381469727,1.7259999513626099,0.26,
2.384999990463257,0.12927665467958532,2.357699966430664,2.12028000831604,2094.110107421875,13.779999732971191,1.7339999675750732,0.27,
2.3580000400543213,0.12233192182428727,2.3742999792099,2.129360008239746,2084.429931640625,15.390000343322754,1.7000000476837158,0.26,
2.318000078201294,0.11189612141103808,2.379499983787537,2.1376400089263914,2096.2900390625,14.8100004196167,1.6679999828338623,0.26,
2.305999994277954,0.09794166577002827,2.3734999895095825,2.1459000086784363,2100.43994140625,14.5,1.621999979019165,0.24,
2.3510000705718994,0.07016182337902682,2.377900004386902,2.155020010471344,2121.239990234375,13.1899995803833,1.6399999856948853,0.23,
2.2669999599456787,0.05910285063183962,2.3644000053405763,2.1612000107765197,2109.989990234375,13.960000038146973,1.5779999494552612,0.23,
2.359999895095825,0.05311985520983337,2.362299990653992,2.169380009174347,2122.85009765625,12.739999771118164,1.6540000438690186,0.24,
2.4089999198913574,0.0545440534475031,2.3614999771118166,2.1787800073623655,2124.199951171875,12.109999656677246,1.694000005722046,0.3,
2.371000051498413,0.051846968430121036,2.3507999897003176,2.1881200075149536,2108.580078125,13.260000228881836,1.6660000085830688,0.3,
2.3929998874664307,0.0514798931138024,2.351799988746643,2.1979800057411194,2102.31005859375,14.010000228881836,1.7039999961853027,0.29,
2.4760000705718994,0.05881092248121005,2.3608999967575075,2.209940006732941,2101.489990234375,14.020000457763672,1.7549999952316284,0.3,
2.3310000896453857,0.0587546434196006,2.3582000017166136,2.219560008049011,2057.639892578125,18.850000381469727,1.625,0.27,
2.3350000381469727,0.0504596923107507,2.3598999977111816,2.2283600091934206,2063.110107421875,18.229999542236328,1.628000020980835,0.27,
2.4179999828338623,0.052501171775719724,2.3710999965667723,2.238400008678436,2077.419921875,16.09000015258789,1.7020000219345093,0.28,238.034
2.3929998874664307,0.05280504283880476,2.3752999782562254,2.2468200063705446,2076.780029296875,16.790000915527344,1.6449999809265137,0.25,
2.2780001163482666,0.05753754334585574,2.3763999938964844,2.253440008163452,2068.760009765625,17.010000228881836,1.5479999780654907,0.24,
2.2309999465942383,0.0661880769730471,2.3634999990463257,2.2597200059890747,2081.340087890625,16.09000015258789,1.5199999809265137,0.24,
2.2060000896453857,0.07611141443391224,2.3432000160217283,2.2653600072860716,2046.6800537109375,19.65999984741211,1.4930000305175781,0.23,
2.3010001182556152,0.07693711849926542,2.3362000226974486,2.2719200086593627,2051.31005859375,19.969999313354492,1.569000005722046,0.23,
2.4170000553131104,0.07633487054686464,2.3386000394821167,2.2795600080490113,2076.6201171875,16.829999923706055,1.6779999732971191,0.26,
2.430000066757202,0.07918390041650619,2.334000039100647,2.2872400093078613,2099.60009765625,13.899999618530273,1.6979999542236328,0.26,
2.3989999294281006,0.07871622547731026,2.3408000230789185,2.2928800058364867,2108.949951171875,13.369999885559082,1.6610000133514404,0.25,
2.3499999046325684,0.07860107360688413,2.342300009727478,2.297180004119873,2107.39990234375,13.229999542236328,1.6230000257492065,0.25,
2.3519999980926514,0.07780168446327937,2.335700011253357,2.300700001716614,2124.2900390625,12.109999656677246,1.6510000228881836,0.26,
2.3489999771118164,0.06904383815552126,2.3313000202178955,2.3028800010681154,2126.639892578125,11.949999809265137,1.6699999570846558,0.26,
2.371999979019165,0.06940343880850379,2.3407000064849854,2.306640000343323,2128.280029296875,12.25,1.7039999961853027,0.29,
2.3399999141693115,0.06936047799680103,2.351600003242493,2.3104399967193605,2119.2099609375,12.220000267028809,1.6660000085830688,0.33,
2.322000026702881,0.06631242381240796,2.363199996948242,2.311399998664856,2114.14990234375,12.119999885559082,1.6679999828338623,0.35,
2.2769999504089355,0.06623549844408005,2.3607999801635744,2.3117399978637696,2102.14990234375,12.640000343322754,1.6380000114440918,0.33,
2.2709999084472656,0.06668546098639243,2.34619996547699,2.311519994735718,2079.64990234375,13.739999771118164,1.6230000257492065,0.32,
2.2279999256134033,0.06703124136358232,2.32599995136261,2.311299991607666,2067.639892578125,15.600000381469727,1.5720000267028809,0.31,
2.25,0.061603501034924096,2.3110999584198,2.3134799909591677,2093.25,13.4399995803833,1.5870000123977661,0.32,
2.2790000438690186,0.06274474929955949,2.303999972343445,2.31449999332428,2108.570068359375,12.5,1.6080000400543213,0.32,
2.2679998874664307,0.05962028976708233,2.2955999612808227,2.314619989395142,2108.6298828125,12.130000114440918,1.6230000257492065,0.35,
2.2049999237060547,0.058140041582311154,2.2811999559402465,2.3136999893188475,2103.840087890625,12.119999885559082,1.5479999780654907,0.32,
2.1500000953674316,0.06470001231147945,2.258999967575073,2.3129999923706053,2098.0400390625,12.5600004196167,1.5140000581741333,0.32,
2.2109999656677246,0.06489449592431239,2.2460999727249145,2.3129199934005737,2093.320068359375,13.0,1.5920000076293945,0.36,
2.2679998874664307,0.061174931319445514,2.2406999588012697,2.3155399894714357,2099.840087890625,12.510000228881836,1.6430000066757202,0.37,
2.2339999675750732,0.05746268293407828,2.2363999605178835,2.3175199890136717,2083.56005859375,13.770000457763672,1.6139999628067017,0.35,
2.174999952316284,0.052491321691261784,2.226799964904785,2.3184199857711794,2077.570068359375,13.390000343322754,1.5820000171661377,0.37,
2.23799991607666,0.045403913985200675,2.227799963951111,2.321279983520508,2104.179931640625,12.229999542236328,1.6200000047683716,0.38,
2.13700008392334,0.0469556908563348,2.2164999723434446,2.320179986953735,2084.070068359375,13.710000038146973,1.524999976158142,0.36,
2.130000114440918,0.05136697181365199,2.2015999794006347,2.317459988594055,2086.050048828125,13.609999656677246,1.503999948501587,0.36,
2.188999891281128,0.049426999208236726,2.1936999797821044,2.3139199876785277,2083.389892578125,13.489999771118164,1.5740000009536743,0.38,
2.196000099182129,0.04934867654800983,2.192799997329712,2.311699991226196,2091.5400390625,12.829999923706055,1.597000002861023,0.39,
2.1500000953674316,0.05023149421706182,2.192799997329712,2.3066599941253663,2102.43994140625,13.020000457763672,1.5529999732971191,0.38,
2.196000099182129,0.04509841698840757,2.1913000106811524,2.3029599952697755,2096.919921875,13.789999961853027,1.5809999704360962,0.41,
2.128999948501587,0.04334547946264165,2.177400016784668,2.2971999931335447,2079.610107421875,15.25,1.5,0.39,
2.0840001106262207,0.05075668880429416,2.1624000310897826,2.289319996833801,2035.72998046875,19.139999389648438,1.4880000352859497,0.38,
2.053999900817871,0.06035555678929765,2.1503000259399414,2.282739996910095,1970.8900146484375,28.030000686645508,1.4390000104904175,0.36,
1.996999979019165,0.07476602805765045,2.126200032234192,2.274979996681213,1893.2099609375,40.7400016784668,1.3639999628067017,0.33,
2.132999897003174,0.06749228541504776,2.1258000135421753,2.2704799938201905,1867.6099853515625,36.02000045776367,1.4800000190734863,0.33,
2.171999931335449,0.06315879149330537,2.1299999952316284,2.2675599908828734,1940.510009765625,30.31999969482422,1.4730000495910645,0.35,
2.1679999828338623,0.0628997557758405,2.127900004386902,2.2647999906539917,1987.6600341796875,26.100000381469727,1.4839999675750732,0.35,
2.186000108718872,0.05807712846578604,2.126900005340576,2.2614999914169314,1988.8699951171875,26.049999237060547,1.524999976158142,0.37,
2.200000047683716,0.06045143710866738,2.1319000005722044,2.260159993171692,1972.1800537109375,28.43000030517578,1.5410000085830688,0.38,
2.171999931335449,0.06086611386116493,2.129499983787537,2.2563999938964843,1913.8499755859375,31.399999618530273,1.503999948501587,0.37,237.498
2.193000078201294,0.06109894216251832,2.1358999967575074,2.2520799970626832,1948.8599853515625,26.09000015258789,1.5199999809265137,0.35,
2.1679999828338623,0.059744352164057365,2.1442999839782715,2.248019995689392,1951.1300048828125,25.610000610351562,1.4880000352859497,0.34,
2.128000020980835,0.05983532894429415,2.151699995994568,2.2427199983596804,1921.219970703125,27.799999237060547,1.465000033378601,0.35,
2.194000005722046,0.059697238690882726,2.171399998664856,2.237079997062683,1969.4100341796875,24.899999618530273,1.5219999551773071,0.37,
2.180999994277954,0.06048650538941022,2.176200008392334,2.2340799951553345,1942.0400390625,26.229999542236328,1.5160000324249268,0.37,
2.2219998836517334,0.061023160954892616,2.1812000036239625,2.2318199920654296,1952.2900390625,24.3700008392334,1.5449999570846558,0.37,
2.183000087738037,0.05395221584606065,2.18270001411438,2.2271199941635134,1961.050048828125,23.200000762939453,1.50600004196167,0.38,
2.180000066757202,0.02447875226654646,2.182100009918213,2.2228599977493286,1953.030029296875,24.25,1.5099999904632568,0.38,
2.2809998989105225,0.034039381474901646,2.1901999950408935,2.222919993400574,1978.0899658203125,22.540000915527344,1.6009999513626099,0.48,
2.302999973297119,0.04547264208900597,2.2032999992370605,2.2243599939346312,1995.31005859375,21.350000381469727,1.6119999885559082,0.47,
2.2170000076293945,0.044945603030469794,2.205699992179871,2.2245799922943115,1990.199951171875,21.139999389648438,1.5019999742507935,0.37,
2.130000114440918,0.0486789970320371,2.201900005340576,2.2211599922180176,1958.030029296875,22.280000686645508,1.437000036239624,0.34,
2.2139999866485596,0.04889815233206467,2.2105000019073486,2.2170999908447264,1966.969970703125,20.139999389648438,1.5019999742507935,0.35,
2.125,0.05228494904612986,2.203600001335144,2.2109999895095824,1942.739990234375,22.440000534057617,1.4240000247955322,0.36,
2.1440000534057617,0.05398489961115271,2.199900007247925,2.2058999919891358,1938.760009765625,22.1299991607666,1.4390000104904175,0.33,
2.119999885559082,0.056979630152340935,2.1897000074386597,2.201299991607666,1932.239990234375,23.469999313354492,1.4450000524520874,0.32,
2.1679999828338623,0.05473690775002248,2.188199996948242,2.1976199913024903,1931.3399658203125,23.6200008392334,1.4789999723434448,0.33,
2.0950000286102295,0.06031129897672092,2.179699993133545,2.1925399923324584,1881.77001953125,27.6299991607666,1.4190000295639038,0.32,
2.053999900817871,0.06949819081778169,2.1569999933242796,2.1861799907684327,1884.0899658203125,26.829999923706055,1.375,0.32,
2.059999942779541,0.07421767983654824,2.132699990272522,2.1805799913406374,1920.030029296875,24.5,1.375,0.32,
2.0420000553131104,0.08051144147618186,2.1151999950408937,2.1749799919128416,1923.8199462890625,22.549999237060547,1.3700000047683716,0.3,237.733
1.9889999628067017,0.09097034359645391,2.101099979877472,2.169219992160797,1951.3599853515625,20.940000534057617,1.2860000133514404,0.24,
2.055999994277954,0.0834649754516412,2.0852999806404116,2.164919993877411,1987.050048828125,19.540000915527344,1.3459999561309814,0.24,
2.0350000858306885,0.06826729591544116,2.07629998922348,2.1610599970817566,1979.9200439453125,19.399999618530273,1.3309999704360962,0.23,
2.062000036239624,0.06058016461184786,2.0680999875068666,2.157299997806549,1995.8299560546875,18.399999618530273,1.3650000095367432,0.25,
2.1080000400543213,0.05981105551174204,2.06690000295639,2.153879997730255,2013.4300537109375,17.420000076293945,1.3980000019073486,0.25,
2.0989999771118164,0.048407892491462094,2.060000002384186,2.150499999523163,2014.8900146484375,17.079999923706055,1.406000018119812,0.26,
2.0899999141693115,0.046933431382333565,2.059499990940094,2.148199999332428,2017.4599609375,16.170000076293945,1.399999976158142,,
2.055000066757202,0.04352217986624941,2.0596000075340273,2.1462999987602234,2003.68994140625,17.670000076293945,1.3619999885559082,0.24,
1.9809999465942383,0.0478119056209646,2.051700007915497,2.1416999983787535,1994.239990234375,18.030000686645508,1.2799999713897705,0.2,
2.0230000019073486,0.0382697976058593,2.0498000025749206,2.136800000667572,2023.8599853515625,16.049999237060547,1.3329999446868896,0.21,
2.0230000019073486,0.03708329227119444,2.0532000064849854,2.1325800013542175,2033.1099853515625,15.050000190734863,1.3459999561309814,0.22,
2.0280001163482666,0.03742839314878936,2.0504000186920166,2.129640004634857,2033.6600341796875,14.979999542236328,1.3459999561309814,0.22,
2.071000099182129,0.03784671823672266,2.0540000200271606,2.1263000082969667,2030.77001953125,15.75,1.3880000114440918,0.23,
